ActivityId,OppId,ActivityType,ActivityDate,OwnerId,DurationMin
AC0003378,O000376,Proposal Sent,2023-11-28,U001,30
AC0003379,O000376,Call,2023-11-14,U001,45
AC0003380,O000376,Call,2023-11-02,U001,60
AC0003381,O000376,Proposal Sent,2023-11-24,U001,30
AC0003382,O000376,Demo,2023-11-20,U001,30
AC0003383,O000376,Email,2023-11-26,U001,45
AC0003384,O000376,Email,2023-11-09,U001,45
AC0003385,O000376,Proposal Sent,2023-11-14,U001,45
AC0003386,O000376,Demo,2023-11-02,U001,30
AC0003387,O000376,Call,2023-11-08,U001,60
AC0003388,O000376,Meeting,2023-11-09,U001,60
AC0003389,O000377,Email,2024-09-28,U001,15
AC0003390,O000377,Email,2024-07-07,U001,30
AC0003391,O000377,Email,2024-10-02,U001,60
AC0003392,O000377,Email,2024-10-17,U001,15
AC0003393,O000377,Meeting,2024-10-22,U001,45
AC0003394,O000378,Email,2023-03-04,U001,15
AC0003395,O000378,Call,2023-01-13,U001,15
AC0003396,O000378,Proposal Sent,2023-05-20,U001,60
AC0003397,O000379,Meeting,2023-09-04,U010,60
AC0003398,O000379,Email,2023-06-21,U010,15
AC0003399,O000379,Call,2023-10-03,U010,15
AC0003400,O000379,Call,2023-07-27,U010,15
AC0003401,O000379,Demo,2023-05-24,U010,15
AC0003402,O000379,Proposal Sent,2023-06-16,U010,60
AC0003403,O000380,Email,2025-01-20,U004,30
AC0003404,O000380,Demo,2025-01-17,U004,60
AC0003405,O000380,Proposal Sent,2025-02-08,U004,60
AC0003406,O000380,Proposal Sent,2025-01-07,U004,60
AC0003407,O000380,Call,2025-02-08,U004,45
AC0003408,O000380,Meeting,2025-02-08,U004,15
AC0003409,O000380,Proposal Sent,2025-02-01,U004,60
AC0003410,O000380,Meeting,2025-01-29,U004,30
AC0003411,O000380,Call,2025-01-08,U004,15
AC0003412,O000380,Proposal Sent,2025-02-06,U004,45
AC0003413,O000380,Email,2025-01-20,U004,60
AC0003414,O000380,Call,2025-01-11,U004,30
AC0003415,O000381,Call,2025-01-24,U004,15
AC0003416,O000381,Meeting,2025-01-23,U004,45
AC0003417,O000381,Meeting,2025-02-08,U004,30
AC0003418,O000381,Proposal Sent,2025-02-06,U004,30
AC0003419,O000381,Call,2025-01-30,U004,45
AC0003420,O000381,Call,2025-01-22,U004,45
AC0003421,O000381,Email,2025-02-07,U004,30
AC0003422,O000381,Meeting,2025-02-13,U004,60
AC0003423,O000381,Call,2025-02-15,U004,45
AC0003424,O000381,Demo,2025-02-23,U004,45
AC0003425,O000382,Proposal Sent,2024-09-13,U001,45
AC0003426,O000382,Demo,2024-08-29,U001,60
AC0003427,O000382,Email,2024-09-07,U001,15
AC0003428,O000382,Call,2024-08-17,U001,30
AC0003429,O000382,Meeting,2024-09-13,U001,15
AC0003430,O000382,Email,2024-09-07,U001,15
AC0003431,O000382,Proposal Sent,2024-08-20,U001,30
AC0003432,O000383,Email,2024-02-28,U001,60
AC0003433,O000383,Proposal Sent,2024-02-14,U001,15
AC0003434,O000383,Email,2024-02-21,U001,30
AC0003435,O000383,Call,2024-02-29,U001,45
AC0003436,O000383,Proposal Sent,2024-01-31,U001,60
AC0003437,O000383,Meeting,2024-03-11,U001,45
AC0003438,O000383,Email,2024-02-25,U001,30
AC0003439,O000383,Meeting,2024-03-07,U001,30
AC0003440,O000383,Demo,2024-02-15,U001,30
AC0003441,O000383,Email,2024-02-18,U001,60
AC0003442,O000383,Call,2024-01-27,U001,45
AC0003443,O000383,Call,2024-02-06,U001,15
AC0003444,O000383,Proposal Sent,2024-02-04,U001,45
AC0003445,O000384,Proposal Sent,2025-06-29,U009,60
AC0003446,O000384,Call,2025-07-07,U009,45
AC0003447,O000384,Meeting,2025-06-17,U009,45
AC0003448,O000384,Demo,2025-06-29,U009,15
AC0003449,O000385,Demo,2026-09-30,U003,30
AC0003450,O000385,Email,2026-05-13,U003,45
AC0003451,O000385,Demo,2026-08-11,U003,15
AC0003452,O000386,Call,2025-11-21,U003,30
AC0003453,O000386,Proposal Sent,2025-11-25,U003,60
AC0003454,O000386,Call,2025-10-27,U003,15
AC0003455,O000387,Email,2023-05-20,U006,30
AC0003456,O000387,Proposal Sent,2023-07-28,U006,60
AC0003457,O000387,Call,2023-06-08,U006,15
AC0003458,O000387,Email,2023-04-28,U006,45
AC0003459,O000387,Proposal Sent,2023-07-25,U006,45
AC0003460,O000387,Call,2023-06-27,U006,60
AC0003461,O000387,Demo,2023-07-30,U006,45
AC0003462,O000387,Email,2023-08-25,U006,45
AC0003463,O000387,Meeting,2023-06-12,U006,15
AC0003464,O000387,Meeting,2023-07-17,U006,30
AC0003465,O000387,Email,2023-06-20,U006,60
AC0003466,O000387,Email,2023-08-12,U006,45
AC0003467,O000387,Demo,2023-08-08,U006,15
AC0003468,O000387,Call,2023-07-13,U006,15
AC0003469,O000388,Email,2025-12-08,U012,45
AC0003470,O000388,Demo,2026-01-28,U012,45
AC0003471,O000388,Demo,2026-01-14,U012,45
AC0003472,O000388,Email,2026-03-06,U012,60
AC0003473,O000388,Call,2026-04-11,U012,60
AC0003474,O000388,Proposal Sent,2026-01-19,U012,30
AC0003475,O000388,Meeting,2026-01-01,U012,30
AC0003476,O000388,Demo,2026-01-22,U012,60
AC0003477,O000389,Call,2024-05-24,U008,60
AC0003478,O000389,Demo,2024-06-06,U008,60
AC0003479,O000389,Meeting,2024-06-05,U008,60
AC0003480,O000389,Email,2024-06-15,U008,30
AC0003481,O000389,Meeting,2024-04-26,U008,60
AC0003482,O000389,Demo,2024-06-15,U008,60
AC0003483,O000389,Proposal Sent,2024-06-15,U008,45
AC0003484,O000389,Proposal Sent,2024-05-10,U008,60
AC0003485,O000389,Demo,2024-06-14,U008,15
AC0003486,O000389,Email,2024-05-29,U008,15
AC0003487,O000390,Email,2025-10-08,U008,15
AC0003488,O000390,Call,2025-10-14,U008,15
AC0003489,O000390,Proposal Sent,2025-09-30,U008,60
AC0003490,O000390,Meeting,2025-09-10,U008,30
AC0003491,O000390,Email,2025-10-02,U008,45
AC0003492,O000390,Email,2025-10-01,U008,15
AC0003493,O000390,Meeting,2025-10-15,U008,60
AC0003494,O000390,Proposal Sent,2025-09-11,U008,15
AC0003495,O000390,Email,2025-09-03,U008,45
AC0003496,O000390,Demo,2025-09-24,U008,45
AC0003497,O000390,Email,2025-10-07,U008,45
AC0003498,O000390,Proposal Sent,2025-09-14,U008,15
AC0003499,O000390,Demo,2025-09-27,U008,45
AC0003500,O000391,Call,2023-04-20,U009,15
AC0003501,O000391,Proposal Sent,2023-05-14,U009,30
AC0003502,O000391,Proposal Sent,2023-05-18,U009,15
AC0003503,O000391,Proposal Sent,2023-04-22,U009,60
AC0003504,O000391,Email,2023-04-13,U009,60
AC0003505,O000391,Email,2023-05-02,U009,30
AC0003506,O000391,Meeting,2023-05-26,U009,45
AC0003507,O000391,Proposal Sent,2023-05-15,U009,30
AC0003508,O000391,Call,2023-05-16,U009,45
AC0003509,O000391,Proposal Sent,2023-05-09,U009,15
AC0003510,O000391,Demo,2023-05-08,U009,45
AC0003511,O000391,Call,2023-05-05,U009,15
AC0003512,O000391,Call,2023-04-15,U009,30
AC0003513,O000392,Email,2026-05-18,U005,45
AC0003514,O000392,Email,2026-06-06,U005,45
AC0003515,O000392,Call,2026-06-10,U005,30
AC0003516,O000392,Email,2026-04-26,U005,15
AC0003517,O000393,Demo,2024-04-02,U008,45
AC0003518,O000393,Proposal Sent,2024-06-30,U008,60
AC0003519,O000393,Call,2024-07-10,U008,30
AC0003520,O000393,Demo,2024-04-14,U008,15
AC0003521,O000393,Proposal Sent,2024-05-15,U008,15
AC0003522,O000393,Call,2024-04-21,U008,30
AC0003523,O000393,Call,2024-06-24,U008,30
AC0003524,O000393,Call,2024-06-11,U008,60
AC0003525,O000393,Proposal Sent,2024-07-10,U008,15
AC0003526,O000393,Call,2024-04-07,U008,45
AC0003527,O000393,Call,2024-03-28,U008,30
AC0003528,O000393,Meeting,2024-05-26,U008,15
AC0003529,O000393,Email,2024-04-09,U008,60
AC0003530,O000393,Call,2024-06-10,U008,60
AC0003531,O000394,Proposal Sent,2025-02-09,U008,15
AC0003532,O000394,Call,2025-02-02,U008,30
AC0003533,O000394,Meeting,2025-04-01,U008,15
AC0003534,O000394,Proposal Sent,2024-12-31,U008,15
AC0003535,O000394,Proposal Sent,2025-01-06,U008,60
AC0003536,O000394,Proposal Sent,2025-01-18,U008,45
AC0003537,O000394,Call,2024-11-25,U008,15
AC0003538,O000394,Email,2025-02-15,U008,45
AC0003539,O000394,Email,2025-01-20,U008,30
AC0003540,O000394,Call,2024-10-31,U008,60
AC0003541,O000394,Email,2025-03-17,U008,60
AC0003542,O000394,Proposal Sent,2024-10-26,U008,60
AC0003543,O000394,Email,2025-02-22,U008,15
AC0003544,O000394,Email,2025-02-22,U008,15
AC0003545,O000394,Demo,2024-11-22,U008,60
AC0003546,O000395,Proposal Sent,2024-06-08,U012,15
AC0003547,O000395,Proposal Sent,2024-05-11,U012,30
AC0003548,O000395,Email,2024-04-06,U012,60
AC0003549,O000396,Demo,2023-12-18,U010,15
AC0003550,O000396,Proposal Sent,2023-11-11,U010,60
AC0003551,O000396,Meeting,2024-02-01,U010,30
AC0003552,O000396,Call,2023-12-13,U010,60
AC0003553,O000396,Proposal Sent,2024-02-04,U010,15
AC0003554,O000396,Call,2023-11-09,U010,45
AC0003555,O000396,Proposal Sent,2023-10-18,U010,45
AC0003556,O000397,Meeting,2024-06-11,U011,15
AC0003557,O000397,Call,2024-05-23,U011,45
AC0003558,O000397,Meeting,2024-05-25,U011,30
AC0003559,O000397,Email,2024-06-07,U011,30
AC0003560,O000397,Email,2024-05-20,U011,60
AC0003561,O000397,Proposal Sent,2024-05-15,U011,60
AC0003562,O000397,Proposal Sent,2024-06-24,U011,60
AC0003563,O000397,Proposal Sent,2024-06-04,U011,60
AC0003564,O000397,Meeting,2024-06-07,U011,60
AC0003565,O000397,Call,2024-06-06,U011,60
AC0003566,O000397,Meeting,2024-05-17,U011,60
AC0003567,O000397,Proposal Sent,2024-06-26,U011,15
AC0003568,O000397,Email,2024-06-18,U011,45
AC0003569,O000397,Email,2024-05-18,U011,45
AC0003570,O000397,Call,2024-05-20,U011,60
AC0003571,O000398,Email,2023-02-14,U009,15
AC0003572,O000398,Call,2023-02-17,U009,15
AC0003573,O000398,Email,2023-02-08,U009,45
AC0003574,O000398,Call,2023-02-22,U009,45
AC0003575,O000398,Email,2023-02-11,U009,30
AC0003576,O000398,Call,2023-02-21,U009,30
AC0003577,O000398,Proposal Sent,2023-02-06,U009,45
AC0003578,O000399,Meeting,2026-09-05,U009,15
AC0003579,O000399,Email,2026-05-06,U009,15
AC0003580,O000399,Meeting,2026-05-27,U009,60
AC0003581,O000399,Proposal Sent,2026-05-19,U009,15
AC0003582,O000399,Meeting,2026-06-27,U009,15
AC0003583,O000399,Email,2026-05-25,U009,45
AC0003584,O000399,Call,2026-08-04,U009,60
AC0003585,O000399,Meeting,2026-09-17,U009,60
AC0003586,O000399,Meeting,2026-08-11,U009,30
AC0003587,O000399,Email,2026-07-23,U009,30
AC0003588,O000399,Meeting,2026-09-17,U009,15
AC0003589,O000400,Call,2024-08-18,U012,15
AC0003590,O000400,Call,2024-08-12,U012,60
AC0003591,O000400,Demo,2024-08-10,U012,30
AC0003592,O000400,Demo,2024-09-10,U012,60
AC0003593,O000401,Meeting,2024-02-03,U006,30
AC0003594,O000401,Proposal Sent,2024-01-25,U006,45
AC0003595,O000401,Call,2024-01-12,U006,15
AC0003596,O000401,Demo,2024-02-04,U006,45
AC0003597,O000402,Call,2024-12-30,U006,30
AC0003598,O000402,Proposal Sent,2025-01-29,U006,60
AC0003599,O000402,Proposal Sent,2024-12-25,U006,45
AC0003600,O000402,Meeting,2025-01-15,U006,30
AC0003601,O000402,Demo,2024-12-18,U006,60
AC0003602,O000402,Email,2025-01-11,U006,60
AC0003603,O000402,Call,2025-01-01,U006,45
AC0003604,O000402,Meeting,2025-02-06,U006,45
AC0003605,O000402,Meeting,2025-02-05,U006,60
AC0003606,O000402,Demo,2024-12-31,U006,15
AC0003607,O000402,Meeting,2024-12-21,U006,60
AC0003608,O000402,Call,2024-12-16,U006,60
AC0003609,O000402,Email,2024-12-20,U006,60
AC0003610,O000402,Call,2025-01-28,U006,60
AC0003611,O000402,Meeting,2025-02-12,U006,30
AC0003612,O000403,Call,2023-09-08,U007,15
AC0003613,O000403,Demo,2023-10-04,U007,45
AC0003614,O000403,Email,2023-11-27,U007,15
AC0003615,O000403,Email,2023-11-05,U007,45
AC0003616,O000403,Call,2023-09-30,U007,45
AC0003617,O000403,Demo,2023-08-30,U007,60
AC0003618,O000403,Call,2023-08-25,U007,30
AC0003619,O000403,Meeting,2023-09-19,U007,60
AC0003620,O000403,Proposal Sent,2023-10-26,U007,30
AC0003621,O000403,Demo,2023-08-31,U007,45
AC0003622,O000404,Demo,2024-05-17,U007,60
AC0003623,O000404,Meeting,2024-04-11,U007,15
AC0003624,O000404,Demo,2024-05-12,U007,30
AC0003625,O000405,Demo,2023-05-06,U007,30
AC0003626,O000405,Meeting,2023-06-11,U007,60
AC0003627,O000405,Demo,2023-08-03,U007,30
AC0003628,O000405,Meeting,2023-05-21,U007,30
AC0003629,O000405,Proposal Sent,2023-08-07,U007,60
AC0003630,O000406,Call,2024-01-23,U007,15
AC0003631,O000406,Meeting,2024-01-30,U007,60
AC0003632,O000406,Proposal Sent,2024-01-11,U007,30
AC0003633,O000406,Call,2024-01-18,U007,45
AC0003634,O000406,Email,2024-01-13,U007,15
AC0003635,O000406,Meeting,2023-12-29,U007,30
AC0003636,O000406,Demo,2024-01-09,U007,60
AC0003637,O000406,Call,2024-01-17,U007,60
AC0003638,O000406,Demo,2024-01-13,U007,15
AC0003639,O000406,Meeting,2024-01-09,U007,45
AC0003640,O000406,Demo,2024-01-25,U007,15
AC0003641,O000406,Demo,2024-01-29,U007,60
AC0003642,O000407,Meeting,2025-09-05,U011,45
AC0003643,O000407,Email,2025-09-28,U011,15
AC0003644,O000407,Proposal Sent,2025-06-16,U011,30
AC0003645,O000407,Proposal Sent,2025-08-14,U011,30
AC0003646,O000407,Email,2025-10-09,U011,30
AC0003647,O000407,Demo,2025-07-12,U011,60
AC0003648,O000407,Email,2025-07-25,U011,15
AC0003649,O000407,Email,2025-07-23,U011,30
AC0003650,O000407,Demo,2025-07-05,U011,15
AC0003651,O000407,Call,2025-10-05,U011,45
AC0003652,O000408,Demo,2023-05-01,U007,15
AC0003653,O000408,Demo,2023-04-21,U007,60
AC0003654,O000408,Email,2023-04-19,U007,45
AC0003655,O000408,Email,2023-05-07,U007,45
AC0003656,O000408,Call,2023-04-27,U007,45
AC0003657,O000408,Proposal Sent,2023-04-30,U007,30
AC0003658,O000408,Call,2023-04-29,U007,30
AC0003659,O000408,Call,2023-05-14,U007,60
AC0003660,O000408,Proposal Sent,2023-04-18,U007,30
AC0003661,O000408,Proposal Sent,2023-05-15,U007,30
AC0003662,O000408,Email,2023-04-18,U007,30
AC0003663,O000408,Demo,2023-05-06,U007,15
AC0003664,O000408,Call,2023-04-26,U007,30
AC0003665,O000409,Demo,2024-05-30,U009,60
AC0003666,O000409,Call,2024-05-03,U009,60
AC0003667,O000409,Proposal Sent,2024-04-29,U009,15
AC0003668,O000409,Demo,2024-06-24,U009,15
AC0003669,O000409,Email,2024-08-07,U009,15
AC0003670,O000409,Demo,2024-05-20,U009,60
AC0003671,O000409,Call,2024-06-08,U009,15
AC0003672,O000409,Call,2024-06-02,U009,30
AC0003673,O000409,Email,2024-05-19,U009,60
AC0003674,O000409,Demo,2024-05-19,U009,45
AC0003675,O000409,Meeting,2024-06-13,U009,30
AC0003676,O000409,Call,2024-08-07,U009,60
AC0003677,O000409,Email,2024-07-07,U009,45
AC0003678,O000410,Demo,2024-12-23,U007,30
AC0003679,O000410,Proposal Sent,2024-10-29,U007,30
AC0003680,O000410,Proposal Sent,2024-11-02,U007,60
AC0003681,O000410,Meeting,2024-12-01,U007,15
AC0003682,O000410,Email,2024-12-12,U007,45
AC0003683,O000410,Call,2025-01-14,U007,30
AC0003684,O000410,Proposal Sent,2024-11-26,U007,30
AC0003685,O000410,Demo,2024-11-18,U007,60
AC0003686,O000410,Email,2025-01-06,U007,15
AC0003687,O000410,Email,2025-01-10,U007,15
AC0003688,O000410,Demo,2024-11-26,U007,45
AC0003689,O000410,Call,2024-12-06,U007,60
AC0003690,O000410,Call,2024-11-14,U007,60
AC0003691,O000410,Demo,2024-12-25,U007,60
AC0003692,O000410,Meeting,2024-11-19,U007,60
AC0003693,O000411,Proposal Sent,2025-06-01,U005,45
AC0003694,O000411,Email,2025-07-08,U005,60
AC0003695,O000411,Meeting,2025-07-08,U005,45
AC0003696,O000411,Call,2025-06-20,U005,15
AC0003697,O000411,Proposal Sent,2025-07-02,U005,60
AC0003698,O000412,Call,2023-08-07,U011,60
AC0003699,O000412,Meeting,2023-08-05,U011,15
AC0003700,O000412,Email,2023-05-03,U011,15
AC0003701,O000412,Call,2023-09-13,U011,30
AC0003702,O000412,Proposal Sent,2023-05-03,U011,30
AC0003703,O000412,Email,2023-05-11,U011,45
AC0003704,O000412,Meeting,2023-06-21,U011,15
AC0003705,O000413,Meeting,2025-05-12,U011,15
AC0003706,O000413,Proposal Sent,2025-04-01,U011,30
AC0003707,O000413,Email,2025-04-17,U011,30
AC0003708,O000413,Email,2025-03-30,U011,30
AC0003709,O000413,Call,2025-03-25,U011,30
AC0003710,O000413,Meeting,2025-03-12,U011,15
AC0003711,O000413,Email,2025-04-20,U011,45
AC0003712,O000414,Call,2024-03-19,U009,30
AC0003713,O000414,Meeting,2024-05-01,U009,45
AC0003714,O000414,Call,2024-04-16,U009,60
AC0003715,O000414,Proposal Sent,2024-06-27,U009,45
AC0003716,O000414,Email,2024-07-27,U009,30
AC0003717,O000414,Email,2024-04-08,U009,30
AC0003718,O000414,Meeting,2024-04-22,U009,60
AC0003719,O000414,Email,2024-07-19,U009,60
AC0003720,O000415,Call,2024-12-12,U009,15
AC0003721,O000415,Meeting,2024-12-12,U009,30
AC0003722,O000415,Call,2024-08-29,U009,45
AC0003723,O000415,Meeting,2024-08-20,U009,30
AC0003724,O000415,Proposal Sent,2024-08-11,U009,60
AC0003725,O000416,Meeting,2024-03-02,U009,60
AC0003726,O000416,Meeting,2024-03-04,U009,30
AC0003727,O000416,Call,2024-01-01,U009,30
AC0003728,O000416,Email,2024-02-18,U009,60
AC0003729,O000416,Email,2023-12-26,U009,60
AC0003730,O000416,Demo,2024-01-25,U009,45
AC0003731,O000416,Meeting,2024-01-06,U009,15
AC0003732,O000416,Call,2024-02-04,U009,30
AC0003733,O000416,Proposal Sent,2024-01-20,U009,15
AC0003734,O000416,Proposal Sent,2024-01-12,U009,60
AC0003735,O000416,Meeting,2024-03-05,U009,15
AC0003736,O000416,Proposal Sent,2024-01-02,U009,30
AC0003737,O000416,Demo,2024-02-12,U009,15
AC0003738,O000416,Email,2023-12-29,U009,60
AC0003739,O000416,Meeting,2024-01-15,U009,60
AC0003740,O000417,Demo,2024-01-27,U009,60
AC0003741,O000417,Meeting,2023-12-26,U009,60
AC0003742,O000417,Meeting,2024-02-24,U009,15
AC0003743,O000417,Email,2023-11-24,U009,60
AC0003744,O000417,Call,2024-03-11,U009,30
AC0003745,O000418,Call,2026-07-02,U004,30
AC0003746,O000418,Proposal Sent,2026-04-15,U004,45
AC0003747,O000418,Email,2026-04-16,U004,15
AC0003748,O000419,Email,2026-05-18,U004,15
AC0003749,O000419,Call,2026-05-07,U004,30
AC0003750,O000419,Meeting,2026-05-07,U004,15
AC0003751,O000419,Meeting,2026-04-29,U004,45
AC0003752,O000419,Email,2026-05-19,U004,30
AC0003753,O000419,Call,2026-05-14,U004,15
AC0003754,O000420,Email,2024-05-26,U011,60
AC0003755,O000420,Demo,2024-08-03,U011,60
AC0003756,O000420,Email,2024-06-22,U011,60
AC0003757,O000420,Proposal Sent,2024-06-05,U011,45
AC0003758,O000420,Meeting,2024-06-05,U011,30
AC0003759,O000420,Call,2024-07-23,U011,30
AC0003760,O000420,Meeting,2024-06-30,U011,15
AC0003761,O000421,Email,2024-02-04,U011,15
AC0003762,O000421,Meeting,2024-02-08,U011,60
AC0003763,O000421,Demo,2023-11-07,U011,60
AC0003764,O000421,Demo,2024-01-22,U011,60
AC0003765,O000421,Proposal Sent,2023-11-27,U011,30
AC0003766,O000421,Email,2024-02-06,U011,30
AC0003767,O000421,Proposal Sent,2024-01-16,U011,60
AC0003768,O000421,Meeting,2023-11-14,U011,45
AC0003769,O000421,Proposal Sent,2024-03-01,U011,15
AC0003770,O000421,Email,2023-12-15,U011,60
AC0003771,O000421,Proposal Sent,2024-01-26,U011,45
AC0003772,O000421,Demo,2023-12-07,U011,15
AC0003773,O000422,Meeting,2026-03-06,U006,45
AC0003774,O000422,Proposal Sent,2026-03-13,U006,30
AC0003775,O000422,Proposal Sent,2025-12-11,U006,45
AC0003776,O000422,Demo,2026-02-28,U006,30
AC0003777,O000422,Demo,2025-12-12,U006,15
AC0003778,O000422,Proposal Sent,2026-01-05,U006,60
AC0003779,O000422,Demo,2025-11-30,U006,30
AC0003780,O000422,Meeting,2026-01-15,U006,30
AC0003781,O000422,Meeting,2026-02-01,U006,15
AC0003782,O000422,Proposal Sent,2026-02-06,U006,30
AC0003783,O000422,Proposal Sent,2025-12-08,U006,30
AC0003784,O000423,Meeting,2025-07-15,U006,15
AC0003785,O000423,Proposal Sent,2025-07-20,U006,45
AC0003786,O000423,Demo,2025-07-20,U006,45
AC0003787,O000423,Demo,2025-07-20,U006,60
AC0003788,O000423,Email,2025-08-02,U006,45
AC0003789,O000424,Call,2024-03-27,U006,30
AC0003790,O000424,Email,2024-04-06,U006,45
AC0003791,O000424,Call,2024-04-09,U006,30
AC0003792,O000424,Proposal Sent,2024-03-22,U006,15
AC0003793,O000424,Proposal Sent,2024-05-02,U006,60
AC0003794,O000425,Email,2025-12-31,U006,15
AC0003795,O000425,Email,2025-12-22,U006,60
AC0003796,O000425,Call,2025-11-15,U006,45
AC0003797,O000425,Call,2025-12-10,U006,60
AC0003798,O000425,Email,2025-10-26,U006,15
AC0003799,O000425,Demo,2025-11-20,U006,15
AC0003800,O000425,Call,2025-11-07,U006,15
AC0003801,O000425,Call,2025-09-30,U006,30
AC0003802,O000425,Email,2025-12-12,U006,30
AC0003803,O000426,Proposal Sent,2023-03-02,U011,30
AC0003804,O000426,Email,2023-03-10,U011,60
AC0003805,O000426,Call,2023-02-24,U011,30
AC0003806,O000426,Demo,2023-04-14,U011,15
AC0003807,O000426,Call,2023-03-17,U011,15
AC0003808,O000426,Proposal Sent,2023-02-28,U011,60
AC0003809,O000426,Demo,2023-04-02,U011,15
AC0003810,O000426,Meeting,2023-03-16,U011,45
AC0003811,O000426,Demo,2023-02-26,U011,60
AC0003812,O000426,Call,2023-03-21,U011,60
AC0003813,O000426,Email,2023-03-16,U011,45
AC0003814,O000427,Proposal Sent,2025-02-08,U011,15
AC0003815,O000427,Call,2025-02-15,U011,45
AC0003816,O000427,Email,2025-02-11,U011,30
AC0003817,O000427,Email,2025-02-05,U011,60
AC0003818,O000427,Call,2025-02-11,U011,60
AC0003819,O000427,Email,2025-02-04,U011,15
AC0003820,O000428,Email,2025-01-03,U012,15
AC0003821,O000428,Call,2025-02-02,U012,45
AC0003822,O000428,Meeting,2024-11-23,U012,60
AC0003823,O000428,Meeting,2024-11-29,U012,30
AC0003824,O000428,Call,2024-12-31,U012,45
AC0003825,O000428,Meeting,2024-12-18,U012,15
AC0003826,O000429,Email,2024-04-27,U006,30
AC0003827,O000429,Demo,2024-04-29,U006,60
AC0003828,O000429,Proposal Sent,2024-04-15,U006,60
AC0003829,O000429,Demo,2024-06-04,U006,15
AC0003830,O000429,Demo,2024-05-27,U006,30
AC0003831,O000429,Meeting,2024-05-16,U006,45
AC0003832,O000429,Email,2024-05-18,U006,15
AC0003833,O000429,Meeting,2024-04-23,U006,15
AC0003834,O000429,Demo,2024-04-10,U006,45
AC0003835,O000429,Call,2024-05-04,U006,60
AC0003836,O000429,Call,2024-03-11,U006,60
AC0003837,O000429,Proposal Sent,2024-05-17,U006,30
AC0003838,O000429,Email,2024-04-07,U006,30
AC0003839,O000429,Call,2024-03-21,U006,45
AC0003840,O000430,Email,2025-12-18,U006,45
AC0003841,O000430,Meeting,2025-12-07,U006,15
AC0003842,O000430,Demo,2025-11-30,U006,30
AC0003843,O000430,Meeting,2025-12-12,U006,60
AC0003844,O000430,Meeting,2025-12-02,U006,60
AC0003845,O000430,Proposal Sent,2025-12-06,U006,60
AC0003846,O000430,Proposal Sent,2025-11-20,U006,30
AC0003847,O000430,Meeting,2025-12-08,U006,45
AC0003848,O000430,Email,2025-12-14,U006,30
AC0003849,O000430,Demo,2025-11-22,U006,45
AC0003850,O000430,Demo,2025-12-01,U006,30
AC0003851,O000431,Demo,2023-06-01,U010,15
AC0003852,O000431,Call,2023-03-25,U010,45
AC0003853,O000431,Email,2023-07-31,U010,45
AC0003854,O000431,Meeting,2023-07-26,U010,45
AC0003855,O000431,Email,2023-04-17,U010,60
AC0003856,O000431,Meeting,2023-05-24,U010,45
AC0003857,O000431,Proposal Sent,2023-08-26,U010,15
AC0003858,O000431,Call,2023-08-20,U010,30
AC0003859,O000431,Demo,2023-08-08,U010,15
AC0003860,O000431,Meeting,2023-07-12,U010,15
AC0003861,O000431,Meeting,2023-07-28,U010,60
