OppId,AccountId,OppName,Stage,Amount,Probability,CreatedDate,CloseDate,OwnerId,LossReason
O001220,A00729,Account-00729 - Multi-Year,02 - Qualification,5600.0,0.25,2025-04-06,2025-06-05,U002,
O001221,A00729,Account-00729 - Expansion,06 - Closed Won,15000.0,1.0,2023-07-17,2023-12-05,U002,
O001222,A00730,Account-00730 - New Logo,02 - Qualification,718900.0,0.25,2024-04-29,2024-08-25,U005,
O001223,A00730,Account-00730 - Annual,02 - Qualification,290300.0,0.25,2023-05-12,2023-06-10,U005,
O001224,A00731,Account-00731 - Expansion,06 - Closed Won,21800.0,1.0,2025-02-05,2025-04-10,U010,
O001225,A00732,Account-00732 - Renewal,04 - Proposal,118900.0,0.6,2025-07-09,2025-12-22,U011,
O001226,A00733,Account-00733 - Multi-Year,05 - Negotiation,581600.0,0.8,2024-06-01,2024-08-17,U007,
O001227,A00734,Account-00734 - Annual,07 - Closed Lost,101800.0,0.0,2025-06-07,2025-08-15,U012,Product Fit
O001228,A00734,Account-00734 - Annual,06 - Closed Won,88500.0,1.0,2023-02-19,2023-05-02,U012,
O001229,A00735,Account-00735 - Annual,04 - Proposal,63800.0,0.6,2023-01-11,2023-06-19,U009,
O001230,A00735,Account-00735 - New Logo,03 - Needs Analysis,94300.0,0.4,2024-11-28,2025-05-02,U009,
O001231,A00735,Account-00735 - Renewal,07 - Closed Lost,79200.0,0.0,2024-01-25,2024-06-14,U009,No Decision
O001232,A00736,Account-00736 - New Logo,07 - Closed Lost,101200.0,0.0,2026-02-18,2026-06-30,U002,Timing
O001233,A00737,Account-00737 - Annual,02 - Qualification,20600.0,0.25,2026-03-11,2026-06-15,U003,
O001234,A00737,Account-00737 - Expansion,05 - Negotiation,6000.0,0.8,2023-08-30,2024-02-04,U003,
O001235,A00737,Account-00737 - New Logo,03 - Needs Analysis,23800.0,0.4,2023-02-16,2023-05-11,U003,
O001236,A00738,Account-00738 - Annual,07 - Closed Lost,40000.0,0.0,2023-05-20,2023-08-21,U004,Product Fit
O001237,A00738,Account-00738 - Renewal,03 - Needs Analysis,74200.0,0.4,2026-03-24,2026-09-16,U004,
O001238,A00739,Account-00739 - New Logo,06 - Closed Won,22800.0,1.0,2023-04-27,2023-10-13,U005,
O001239,A00740,Account-00740 - Expansion,06 - Closed Won,5600.0,1.0,2024-06-22,2024-10-27,U001,
O001240,A00740,Account-00740 - Multi-Year,04 - Proposal,20300.0,0.6,2024-02-15,2024-04-10,U001,
O001241,A00740,Account-00740 - Multi-Year,07 - Closed Lost,11600.0,0.0,2026-01-25,2026-03-01,U001,Timing
O001242,A00741,Account-00741 - Expansion,07 - Closed Lost,19100.0,0.0,2026-02-28,2026-03-29,U002,Price
O001243,A00742,Account-00742 - Expansion,07 - Closed Lost,14600.0,0.0,2023-06-15,2023-08-07,U003,Price
O001244,A00742,Account-00742 - New Logo,01 - Prospecting,15200.0,0.1,2023-08-02,2023-11-19,U003,
O001245,A00742,Account-00742 - Annual,04 - Proposal,22000.0,0.6,2025-09-05,2025-11-22,U003,
O001246,A00743,Account-00743 - Renewal,06 - Closed Won,671700.0,1.0,2023-02-23,2023-07-29,U010,
O001247,A00743,Account-00743 - New Logo,06 - Closed Won,621800.0,1.0,2025-02-15,2025-07-26,U010,
O001248,A00743,Account-00743 - New Logo,04 - Proposal,376500.0,0.6,2023-04-17,2023-06-08,U010,
O001249,A00744,Account-00744 - Expansion,02 - Qualification,13800.0,0.25,2026-01-30,2026-07-26,U008,
O001250,A00744,Account-00744 - Multi-Year,03 - Needs Analysis,13700.0,0.4,2024-12-21,2025-01-24,U008,
O001251,A00745,Account-00745 - Renewal,01 - Prospecting,64200.0,0.1,2026-04-20,2026-09-24,U011,
O001252,A00746,Account-00746 - Annual,07 - Closed Lost,10000.0,0.0,2023-01-31,2023-03-06,U003,Price
O001253,A00747,Account-00747 - Multi-Year,04 - Proposal,11300.0,0.6,2024-01-05,2024-06-27,U010,
O001254,A00748,Account-00748 - Annual,06 - Closed Won,70500.0,1.0,2023-09-23,2023-11-13,U008,
O001255,A00748,Account-00748 - Expansion,04 - Proposal,76600.0,0.6,2023-06-06,2023-10-30,U008,
O001256,A00748,Account-00748 - Renewal,05 - Negotiation,53800.0,0.8,2024-03-27,2024-07-18,U008,
O001257,A00748,Account-00748 - Expansion,07 - Closed Lost,48200.0,0.0,2024-08-22,2024-11-18,U008,Product Fit
O001258,A00749,Account-00749 - New Logo,04 - Proposal,13200.0,0.6,2023-04-21,2023-10-17,U001,
O001259,A00749,Account-00749 - Multi-Year,02 - Qualification,23200.0,0.25,2024-07-26,2024-12-26,U001,
O001260,A00750,Account-00750 - Annual,03 - Needs Analysis,60400.0,0.4,2026-02-06,2026-04-03,U011,
O001261,A00751,Account-00751 - Annual,06 - Closed Won,68100.0,1.0,2025-06-20,2025-08-08,U012,
O001262,A00751,Account-00751 - New Logo,07 - Closed Lost,50700.0,0.0,2025-10-18,2026-04-06,U012,No Decision
O001263,A00751,Account-00751 - New Logo,02 - Qualification,106200.0,0.25,2023-06-23,2023-10-19,U012,
O001264,A00751,Account-00751 - Multi-Year,07 - Closed Lost,61500.0,0.0,2023-02-08,2023-03-11,U012,Competitor
O001265,A00752,Account-00752 - Renewal,06 - Closed Won,18200.0,1.0,2025-06-01,2025-06-29,U009,
O001266,A00753,Account-00753 - Expansion,07 - Closed Lost,20100.0,0.0,2023-02-23,2023-06-09,U005,Product Fit
O001267,A00753,Account-00753 - New Logo,06 - Closed Won,11800.0,1.0,2024-03-19,2024-09-14,U005,
O001268,A00754,Account-00754 - Renewal,07 - Closed Lost,77600.0,0.0,2023-04-27,2023-07-29,U011,Timing
O001269,A00754,Account-00754 - Expansion,06 - Closed Won,79000.0,1.0,2025-05-18,2025-10-17,U011,
O001270,A00754,Account-00754 - Multi-Year,07 - Closed Lost,69400.0,0.0,2023-11-29,2024-02-17,U011,Price
O001271,A00755,Account-00755 - Expansion,02 - Qualification,10000.0,0.25,2024-07-15,2024-12-20,U004,
O001272,A00756,Account-00756 - Expansion,01 - Prospecting,306500.0,0.1,2025-03-19,2025-06-15,U004,
O001273,A00757,Account-00757 - Expansion,02 - Qualification,79000.0,0.25,2023-01-26,2023-05-08,U012,
O001274,A00757,Account-00757 - New Logo,05 - Negotiation,26600.0,0.8,2024-01-02,2024-01-24,U012,
O001275,A00758,Account-00758 - New Logo,05 - Negotiation,105200.0,0.8,2025-01-04,2025-03-20,U006,
O001276,A00759,Account-00759 - Annual,04 - Proposal,17200.0,0.6,2023-06-12,2023-09-20,U010,
O001277,A00760,Account-00760 - Multi-Year,06 - Closed Won,51200.0,1.0,2024-06-12,2024-11-05,U011,
O001278,A00761,Account-00761 - Multi-Year,02 - Qualification,17400.0,0.25,2023-12-24,2024-01-25,U008,
O001279,A00762,Account-00762 - Renewal,03 - Needs Analysis,15100.0,0.4,2023-03-20,2023-07-30,U012,
O001280,A00763,Account-00763 - Expansion,06 - Closed Won,6200.0,1.0,2026-02-07,2026-05-04,U007,
O001281,A00764,Account-00764 - Expansion,06 - Closed Won,29200.0,1.0,2024-12-24,2025-03-14,U010,
O001282,A00765,Account-00765 - Multi-Year,05 - Negotiation,15200.0,0.8,2025-11-04,2026-01-23,U012,
O001283,A00766,Account-00766 - New Logo,07 - Closed Lost,18600.0,0.0,2025-01-30,2025-03-09,U004,No Decision
O001284,A00767,Account-00767 - Expansion,06 - Closed Won,59200.0,1.0,2024-10-30,2025-03-03,U012,
O001285,A00768,Account-00768 - Expansion,06 - Closed Won,8200.0,1.0,2024-08-25,2024-09-25,U008,
O001286,A00769,Account-00769 - Renewal,01 - Prospecting,82900.0,0.1,2026-04-25,2026-08-03,U004,
O001287,A00769,Account-00769 - New Logo,06 - Closed Won,92700.0,1.0,2025-11-06,2026-01-20,U004,
O001288,A00769,Account-00769 - Annual,01 - Prospecting,94000.0,0.1,2026-04-08,2026-08-03,U004,
O001289,A00770,Account-00770 - New Logo,06 - Closed Won,25000.0,1.0,2024-04-04,2024-09-11,U010,
O001290,A00770,Account-00770 - Annual,06 - Closed Won,22000.0,1.0,2026-01-08,2026-06-12,U010,
O001291,A00770,Account-00770 - Expansion,06 - Closed Won,15400.0,1.0,2025-08-25,2025-12-04,U010,
O001292,A00770,Account-00770 - Expansion,07 - Closed Lost,10900.0,0.0,2024-02-04,2024-04-26,U010,Competitor
O001293,A00771,Account-00771 - Multi-Year,03 - Needs Analysis,11300.0,0.4,2025-01-11,2025-03-01,U002,
O001294,A00771,Account-00771 - Annual,06 - Closed Won,22600.0,1.0,2025-06-30,2025-10-20,U002,
O001295,A00772,Account-00772 - Renewal,02 - Qualification,366400.0,0.25,2025-11-01,2026-03-24,U005,
O001296,A00773,Account-00773 - Renewal,03 - Needs Analysis,21600.0,0.4,2025-05-07,2025-06-28,U001,
O001297,A00774,Account-00774 - Expansion,06 - Closed Won,18300.0,1.0,2025-04-14,2025-10-06,U012,
O001298,A00775,Account-00775 - Renewal,04 - Proposal,6600.0,0.6,2024-11-30,2025-04-06,U003,
O001299,A00775,Account-00775 - Multi-Year,06 - Closed Won,17700.0,1.0,2023-10-31,2024-01-09,U003,
O001300,A00776,Account-00776 - New Logo,03 - Needs Analysis,13400.0,0.4,2023-02-01,2023-07-12,U005,
O001301,A00776,Account-00776 - Annual,02 - Qualification,5700.0,0.25,2023-07-26,2023-12-03,U005,
O001302,A00776,Account-00776 - New Logo,07 - Closed Lost,7600.0,0.0,2023-12-08,2024-05-11,U005,Timing
O001303,A00777,Account-00777 - Annual,06 - Closed Won,9800.0,1.0,2025-04-03,2025-07-07,U002,
O001304,A00778,Account-00778 - Annual,06 - Closed Won,17300.0,1.0,2024-11-20,2024-12-21,U007,
O001305,A00779,Account-00779 - New Logo,07 - Closed Lost,111500.0,0.0,2024-12-27,2025-05-11,U003,No Decision
O001306,A00779,Account-00779 - Renewal,06 - Closed Won,94700.0,1.0,2025-09-04,2026-02-21,U003,
O001307,A00780,Account-00780 - New Logo,06 - Closed Won,371500.0,1.0,2023-01-16,2023-06-01,U007,
O001308,A00781,Account-00781 - Multi-Year,06 - Closed Won,80900.0,1.0,2023-12-28,2024-02-10,U010,
O001309,A00782,Account-00782 - Renewal,01 - Prospecting,74200.0,0.1,2024-11-29,2025-05-02,U008,
O001310,A00783,Account-00783 - Multi-Year,04 - Proposal,12700.0,0.6,2025-05-23,2025-07-27,U001,
O001311,A00783,Account-00783 - New Logo,07 - Closed Lost,19700.0,0.0,2023-03-27,2023-06-08,U001,Product Fit
O001312,A00784,Account-00784 - Expansion,02 - Qualification,10700.0,0.25,2024-10-05,2024-11-24,U012,
O001313,A00785,Account-00785 - Renewal,03 - Needs Analysis,41100.0,0.4,2025-06-17,2025-09-11,U009,
O001314,A00786,Account-00786 - Renewal,06 - Closed Won,38400.0,1.0,2024-04-19,2024-06-30,U011,
O001315,A00786,Account-00786 - Renewal,06 - Closed Won,27600.0,1.0,2025-11-07,2025-12-07,U011,
O001316,A00787,Account-00787 - Expansion,01 - Prospecting,21700.0,0.1,2024-02-04,2024-03-01,U009,
O001317,A00787,Account-00787 - New Logo,04 - Proposal,24000.0,0.6,2024-02-21,2024-06-29,U009,
O001318,A00788,Account-00788 - New Logo,04 - Proposal,7200.0,0.6,2025-07-18,2025-09-06,U008,
O001319,A00788,Account-00788 - Expansion,05 - Negotiation,6700.0,0.8,2025-06-04,2025-07-29,U008,
O001320,A00789,Account-00789 - Annual,07 - Closed Lost,666500.0,0.0,2023-08-27,2023-11-11,U006,No Decision
O001321,A00789,Account-00789 - Annual,06 - Closed Won,307800.0,1.0,2023-11-17,2024-04-16,U006,
O001322,A00790,Account-00790 - Renewal,07 - Closed Lost,5800.0,0.0,2024-10-06,2024-11-20,U009,No Decision
O001323,A00790,Account-00790 - Annual,07 - Closed Lost,18200.0,0.0,2024-01-25,2024-07-23,U009,Price
O001324,A00791,Account-00791 - Expansion,04 - Proposal,114600.0,0.6,2026-04-15,2026-06-24,U004,
O001325,A00792,Account-00792 - Multi-Year,07 - Closed Lost,19700.0,0.0,2025-09-19,2025-12-20,U008,Competitor
O001326,A00793,Account-00793 - Annual,07 - Closed Lost,22100.0,0.0,2023-07-01,2023-09-13,U002,Timing
O001327,A00793,Account-00793 - Annual,05 - Negotiation,17200.0,0.8,2023-05-18,2023-07-22,U002,
O001328,A00794,Account-00794 - Expansion,06 - Closed Won,17600.0,1.0,2024-06-22,2024-09-10,U010,
O001329,A00795,Account-00795 - New Logo,07 - Closed Lost,691700.0,0.0,2024-01-04,2024-04-07,U006,Timing
O001330,A00796,Account-00796 - Annual,06 - Closed Won,76600.0,1.0,2025-03-14,2025-06-17,U006,
O001331,A00796,Account-00796 - New Logo,02 - Qualification,108700.0,0.25,2024-03-24,2024-06-25,U006,
O001332,A00797,Account-00797 - New Logo,03 - Needs Analysis,65400.0,0.4,2024-10-28,2025-01-01,U002,
O001333,A00797,Account-00797 - Multi-Year,06 - Closed Won,58000.0,1.0,2024-10-15,2025-02-13,U002,
O001334,A00797,Account-00797 - New Logo,07 - Closed Lost,107100.0,0.0,2025-09-17,2026-03-09,U002,Competitor
O001335,A00797,Account-00797 - Annual,04 - Proposal,73200.0,0.6,2023-03-01,2023-07-03,U002,
O001336,A00798,Account-00798 - New Logo,04 - Proposal,55200.0,0.6,2024-10-23,2025-02-20,U006,
O001337,A00798,Account-00798 - New Logo,04 - Proposal,111700.0,0.6,2025-05-20,2025-08-16,U006,
O001338,A00799,Account-00799 - New Logo,06 - Closed Won,29300.0,1.0,2024-11-26,2025-04-09,U009,
O001339,A00799,Account-00799 - Annual,06 - Closed Won,40800.0,1.0,2024-03-29,2024-06-09,U009,
O001340,A00800,Account-00800 - New Logo,02 - Qualification,76300.0,0.25,2024-11-06,2024-12-01,U008,
O001341,A00800,Account-00800 - Renewal,06 - Closed Won,56700.0,1.0,2023-07-04,2023-10-22,U008,
O001342,A00800,Account-00800 - Renewal,06 - Closed Won,74300.0,1.0,2023-05-10,2023-08-30,U008,
